"Data licence information","Data from Water Survey of Canada has been acquired from Environment Canada (https://www.ec.gc.ca/rhc-wsc/default.asp?lang=En&n=9018B5EC-1). This data is a copy of an official work that is published by the Government of Canada and the reproduction has not been produced in affiliation with or with the endorsement of the Government of Canada. For more information on the terms and conditions of the data please see: http://www.ec.gc.ca/default.asp?lang=En&n=12345678-1&xsl=mainhomeitem&xml=5830C36B-1773-4E3E-AF8C-B21F54633E0A. Any reliance you place upon the information contained here is your sole responsibility and strictly at your own risk. In no event will the original data custodian, BC Oil and Gas Commission, Ministry of Forests, Lands and Natural Resource Operations or Foundry Spatial Ltd. be liable for any loss or damage whatsoever, including without limitation, indirect or consequential loss or damage, arising from reliance upon the data or derived information."

"Name","Stave River Above Stave Lake"
"Station id","08MH147"
"Network","Water Survey of Canada"
"Status","Current"
"Drainage area",290
"Operation","Not Available"
"Latitude",49.55594
"Longitude",-122.32344
"Description","Not Available"
"QA","1 - quality checked, 0 - unchecked quality"
"Date range","1983-2021"
"Drainage Area (km²)",290

"Analysis","Datetime","Value","QA"
"Discharge (m3/s)","1988-02-14 00:00:00",14.1999998092651,1
"Discharge (m3/s)","1988-02-15 00:00:00",11.8999996185303,1
"Discharge (m3/s)","1988-02-16 00:00:00",9.21000003814697,1
"Discharge (m3/s)","1988-02-17 00:00:00",8.44999980926514,1
"Discharge (m3/s)","1988-02-18 00:00:00",7.23000001907349,1
"Discharge (m3/s)","1988-02-19 00:00:00",6.25,1
"Discharge (m3/s)","1988-02-20 00:00:00",6.11999988555908,1
"Discharge (m3/s)","1988-02-21 00:00:00",6.21999979019165,1
"Discharge (m3/s)","1988-02-22 00:00:00",5.86999988555908,1
"Discharge (m3/s)","1988-02-23 00:00:00",5.57000017166138,1
"Discharge (m3/s)","1988-02-24 00:00:00",5.34000015258789,1
"Discharge (m3/s)","1988-02-25 00:00:00",5.65000009536743,1
"Discharge (m3/s)","1988-02-26 00:00:00",8.1899995803833,1
"Discharge (m3/s)","1988-02-27 00:00:00",18.2000007629395,1
"Discharge (m3/s)","1988-02-28 00:00:00",20.2000007629395,1
"Discharge (m3/s)","1988-02-29 00:00:00",21.7999992370605,1
"Discharge (m3/s)","1988-03-01 00:00:00",24.3999996185303,1
"Discharge (m3/s)","1988-03-02 00:00:00",29.6000003814697,1
"Discharge (m3/s)","1988-03-03 00:00:00",22.5,1
"Discharge (m3/s)","1988-03-04 00:00:00",14.8000001907349,1
"Discharge (m3/s)","1988-03-05 00:00:00",14.6000003814697,1
"Discharge (m3/s)","1988-03-06 00:00:00",13.1999998092651,1
"Discharge (m3/s)","1988-03-07 00:00:00",10.3999996185303,1
"Discharge (m3/s)","1988-03-08 00:00:00",12.5,1
"Discharge (m3/s)","1988-03-09 00:00:00",12,1
"Discharge (m3/s)","1988-03-10 00:00:00",9.51000022888184,1
"Discharge (m3/s)","1988-03-11 00:00:00",8.10999965667725,1
"Discharge (m3/s)","1988-03-12 00:00:00",7.40999984741211,1
"Discharge (m3/s)","1988-03-13 00:00:00",6.98999977111816,1
"Discharge (m3/s)","1988-03-14 00:00:00",6.82000017166138,1
"Discharge (m3/s)","1988-03-15 00:00:00",6.69000005722046,1
"Discharge (m3/s)","1988-03-16 00:00:00",6.67000007629395,1
"Discharge (m3/s)","1988-03-17 00:00:00",6.96999979019165,1
"Discharge (m3/s)","1988-03-18 00:00:00",7.42999982833862,1
"Discharge (m3/s)","1988-03-19 00:00:00",8.85999965667725,1
"Discharge (m3/s)","1988-03-20 00:00:00",27.1000003814697,1
"Discharge (m3/s)","1988-03-21 00:00:00",21.5,1
"Discharge (m3/s)","1988-03-22 00:00:00",15.6000003814697,1
"Discharge (m3/s)","1988-03-23 00:00:00",26.1000003814697,1
"Discharge (m3/s)","1988-03-24 00:00:00",20.7999992370605,1
"Discharge (m3/s)","1988-03-25 00:00:00",13.6999998092651,1
"Discharge (m3/s)","1988-03-26 00:00:00",13.1000003814697,1
"Discharge (m3/s)","1988-03-27 00:00:00",10.8000001907349,1
"Discharge (m3/s)","1988-03-28 00:00:00",8.80000019073486,1
"Discharge (m3/s)","1988-03-29 00:00:00",8.0600004196167,1
"Discharge (m3/s)","1988-03-30 00:00:00",7.57999992370605,1
"Discharge (m3/s)","1988-03-31 00:00:00",7.59000015258789,1
"Discharge (m3/s)","1988-04-01 00:00:00",13.8000001907349,1
"Discharge (m3/s)","1988-04-02 00:00:00",24.5,1
"Discharge (m3/s)","1988-04-03 00:00:00",30.7000007629395,1
"Discharge (m3/s)","1988-04-04 00:00:00",15.6999998092651,1
"Discharge (m3/s)","1988-04-05 00:00:00",13,1
"Discharge (m3/s)","1988-04-06 00:00:00",17.2000007629395,1
"Discharge (m3/s)","1988-04-07 00:00:00",12.8999996185303,1
"Discharge (m3/s)","1988-04-08 00:00:00",9.80000019073486,1
"Discharge (m3/s)","1988-04-09 00:00:00",9.14999961853027,1
"Discharge (m3/s)","1988-04-10 00:00:00",11,1
"Discharge (m3/s)","1988-04-11 00:00:00",16,1
"Discharge (m3/s)","1988-04-12 00:00:00",25,1
"Discharge (m3/s)","1988-04-13 00:00:00",38.5,1
"Discharge (m3/s)","1988-04-14 00:00:00",46.5,1
"Discharge (m3/s)","1988-04-15 00:00:00",56.2999992370605,1
"Discharge (m3/s)","1988-04-16 00:00:00",57,1
"Discharge (m3/s)","1988-04-17 00:00:00",49.2999992370605,1
"Discharge (m3/s)","1988-04-18 00:00:00",43.7999992370605,1
"Discharge (m3/s)","1988-04-19 00:00:00",40.4000015258789,1
"Discharge (m3/s)","1988-04-20 00:00:00",46.4000015258789,1
"Discharge (m3/s)","1988-04-21 00:00:00",50.5999984741211,1
"Discharge (m3/s)","1988-04-22 00:00:00",50.5,1
"Discharge (m3/s)","1988-04-23 00:00:00",50.0999984741211,1
"Discharge (m3/s)","1988-04-24 00:00:00",33.5,1
"Discharge (m3/s)","1988-04-25 00:00:00",22.2000007629395,1
"Discharge (m3/s)","1988-04-26 00:00:00",19.7999992370605,1
"Discharge (m3/s)","1988-04-27 00:00:00",24,1
"Discharge (m3/s)","1988-04-28 00:00:00",57.4000015258789,1
"Discharge (m3/s)","1988-04-29 00:00:00",88.5,1
"Discharge (m3/s)","1988-04-30 00:00:00",46,1
"Discharge (m3/s)","1988-05-01 00:00:00",29.3999996185303,1
"Discharge (m3/s)","1988-05-02 00:00:00",23.6000003814697,1
"Discharge (m3/s)","1988-05-03 00:00:00",20.7000007629395,1
"Discharge (m3/s)","1988-05-04 00:00:00",18.7000007629395,1
"Discharge (m3/s)","1988-05-05 00:00:00",18.7000007629395,1
"Discharge (m3/s)","1988-05-06 00:00:00",22.2000007629395,1
"Discharge (m3/s)","1988-05-07 00:00:00",29.5,1
"Discharge (m3/s)","1988-05-08 00:00:00",47.0999984741211,1
"Discharge (m3/s)","1988-05-09 00:00:00",52,1
"Discharge (m3/s)","1988-05-10 00:00:00",48.5,1
"Discharge (m3/s)","1988-05-11 00:00:00",77.9000015258789,1
"Discharge (m3/s)","1988-05-12 00:00:00",101,1
"Discharge (m3/s)","1988-05-13 00:00:00",127,1
"Discharge (m3/s)","1988-05-14 00:00:00",75.9000015258789,1
"Discharge (m3/s)","1988-05-15 00:00:00",54.4000015258789,1
"Discharge (m3/s)","1988-05-16 00:00:00",116,1
"Discharge (m3/s)","1988-05-17 00:00:00",80.5,1
"Discharge (m3/s)","1988-05-18 00:00:00",49.5999984741211,1
"Discharge (m3/s)","1988-05-19 00:00:00",37.2000007629395,1
"Discharge (m3/s)","1988-05-20 00:00:00",36.9000015258789,1
"Discharge (m3/s)","1988-05-21 00:00:00",49.0999984741211,1
"Discharge (m3/s)","1988-05-22 00:00:00",80,1
"Discharge (m3/s)","1988-05-23 00:00:00",78.6999969482422,1
"Discharge (m3/s)","1988-05-24 00:00:00",53,1
"Discharge (m3/s)","1988-05-25 00:00:00",49.7000007629395,1
"Discharge (m3/s)","1988-05-26 00:00:00",45,1
"Discharge (m3/s)","1988-05-27 00:00:00",132,1
"Discharge (m3/s)","1988-05-28 00:00:00",212,1
"Discharge (m3/s)","1988-05-29 00:00:00",77,1
"Discharge (m3/s)","1988-05-30 00:00:00",53.2000007629395,1
"Discharge (m3/s)","1988-05-31 00:00:00",49.5,1
"Discharge (m3/s)","1988-06-01 00:00:00",56.5,1
"Discharge (m3/s)","1988-06-02 00:00:00",58.5,1
"Discharge (m3/s)","1988-06-03 00:00:00",99.9000015258789,1
"Discharge (m3/s)","1988-06-04 00:00:00",56.5999984741211,1
"Discharge (m3/s)","1988-06-05 00:00:00",41.9000015258789,1
"Discharge (m3/s)","1988-06-06 00:00:00",43.9000015258789,1
"Discharge (m3/s)","1988-06-07 00:00:00",48.5,1
"Discharge (m3/s)","1988-06-08 00:00:00",61,1
"Discharge (m3/s)","1988-06-09 00:00:00",59.4000015258789,1
"Discharge (m3/s)","1988-06-10 00:00:00",68.0999984741211,1
"Discharge (m3/s)","1988-06-11 00:00:00",59.5,1
"Discharge (m3/s)","1988-06-12 00:00:00",59.9000015258789,1
"Discharge (m3/s)","1988-06-13 00:00:00",70.0999984741211,1
"Discharge (m3/s)","1988-06-14 00:00:00",85.9000015258789,1
"Discharge (m3/s)","1988-06-15 00:00:00",99.6999969482422,1
"Discharge (m3/s)","1988-06-16 00:00:00",95,1
"Discharge (m3/s)","1988-06-17 00:00:00",77.5,1
"Discharge (m3/s)","1988-06-18 00:00:00",79.5,1
"Discharge (m3/s)","1988-06-19 00:00:00",73.4000015258789,1
"Discharge (m3/s)","1988-06-20 00:00:00",74.6999969482422,1
"Discharge (m3/s)","1988-06-21 00:00:00",76.0999984741211,1
"Discharge (m3/s)","1988-06-22 00:00:00",104,1
"Discharge (m3/s)","1988-06-23 00:00:00",76.9000015258789,1
"Discharge (m3/s)","1988-06-24 00:00:00",65.3000030517578,1
"Discharge (m3/s)","1988-06-25 00:00:00",75.6999969482422,1
"Discharge (m3/s)","1988-06-26 00:00:00",76.1999969482422,1
"Discharge (m3/s)","1988-06-27 00:00:00",62.2999992370605,1
"Discharge (m3/s)","1988-06-28 00:00:00",49.2999992370605,1
"Discharge (m3/s)","1988-06-29 00:00:00",45.0999984741211,1
"Discharge (m3/s)","1988-06-30 00:00:00",43.4000015258789,1
"Discharge (m3/s)","1988-07-01 00:00:00",48.2000007629395,1
"Discharge (m3/s)","1988-07-02 00:00:00",81.0999984741211,1
"Discharge (m3/s)","1988-07-03 00:00:00",69.1999969482422,1
"Discharge (m3/s)","1988-07-04 00:00:00",55.7999992370605,1
"Discharge (m3/s)","1988-07-05 00:00:00",47.5,1
"Discharge (m3/s)","1988-07-06 00:00:00",43.7000007629395,1
"Discharge (m3/s)","1988-07-07 00:00:00",45.7000007629395,1
"Discharge (m3/s)","1988-07-08 00:00:00",57,1
"Discharge (m3/s)","1988-07-09 00:00:00",65.6999969482422,1
"Discharge (m3/s)","1988-07-10 00:00:00",68.6999969482422,1
"Discharge (m3/s)","1988-07-11 00:00:00",73.6999969482422,1
"Discharge (m3/s)","1988-07-12 00:00:00",87.1999969482422,1
"Discharge (m3/s)","1988-07-13 00:00:00",88.1999969482422,1
"Discharge (m3/s)","1988-07-14 00:00:00",62.4000015258789,1
"Discharge (m3/s)","1988-07-15 00:00:00",50.9000015258789,1
"Discharge (m3/s)","1988-07-16 00:00:00",47,1
"Discharge (m3/s)","1988-07-17 00:00:00",49.4000015258789,1
"Discharge (m3/s)","1988-07-18 00:00:00",55.5999984741211,1
"Discharge (m3/s)","1988-07-19 00:00:00",63.4000015258789,1
"Discharge (m3/s)","1988-07-20 00:00:00",69.6999969482422,1
"Discharge (m3/s)","1988-07-21 00:00:00",70.3000030517578,1
"Discharge (m3/s)","1988-07-22 00:00:00",64.5999984741211,1
"Discharge (m3/s)","1988-07-23 00:00:00",57.7999992370605,1
"Discharge (m3/s)","1988-07-24 00:00:00",56.2999992370605,1
"Discharge (m3/s)","1988-07-25 00:00:00",58.2000007629395,1
"Discharge (m3/s)","1988-07-26 00:00:00",60.5,1
"Discharge (m3/s)","1988-07-27 00:00:00",58.5,1
"Discharge (m3/s)","1988-07-28 00:00:00",51.7999992370605,1
"Discharge (m3/s)","1988-07-29 00:00:00",48.7999992370605,1
"Discharge (m3/s)","1988-07-30 00:00:00",47.7000007629395,1
"Discharge (m3/s)","1988-07-31 00:00:00",44.9000015258789,1
"Discharge (m3/s)","1988-08-01 00:00:00",39.9000015258789,1
"Discharge (m3/s)","1988-08-02 00:00:00",39,1
"Discharge (m3/s)","1988-08-03 00:00:00",40.4000015258789,1
"Discharge (m3/s)","1988-08-04 00:00:00",43,1
"Discharge (m3/s)","1988-08-05 00:00:00",42.7999992370605,1
"Discharge (m3/s)","1988-08-06 00:00:00",35.2999992370605,1
"Discharge (m3/s)","1988-08-07 00:00:00",29.7999992370605,1
"Discharge (m3/s)","1988-08-08 00:00:00",29.2000007629395,1
"Discharge (m3/s)","1988-08-09 00:00:00",34.2000007629395,1
"Discharge (m3/s)","1988-08-10 00:00:00",32.7999992370605,1
"Discharge (m3/s)","1988-08-11 00:00:00",30.5,1
"Discharge (m3/s)","1988-08-12 00:00:00",31.5,1
"Discharge (m3/s)","1988-08-13 00:00:00",32.4000015258789,1
"Discharge (m3/s)","1988-08-14 00:00:00",30.5,1
"Discharge (m3/s)","1988-08-15 00:00:00",27.7000007629395,1
"Discharge (m3/s)","1988-08-16 00:00:00",43.2000007629395,1
"Discharge (m3/s)","1988-08-17 00:00:00",45.2000007629395,1
"Discharge (m3/s)","1988-08-18 00:00:00",30.8999996185303,1
"Discharge (m3/s)","1988-08-19 00:00:00",24.8999996185303,1
"Discharge (m3/s)","1988-08-20 00:00:00",24.1000003814697,1
"Discharge (m3/s)","1988-08-21 00:00:00",20.6000003814697,1
"Discharge (m3/s)","1988-08-22 00:00:00",22,1
"Discharge (m3/s)","1988-08-23 00:00:00",26.6000003814697,1
"Discharge (m3/s)","1988-08-24 00:00:00",30.8999996185303,1
"Discharge (m3/s)","1988-08-25 00:00:00",30.7000007629395,1
"Discharge (m3/s)","1988-08-26 00:00:00",26.6000003814697,1
"Discharge (m3/s)","1988-08-27 00:00:00",28.2000007629395,1
"Discharge (m3/s)","1988-08-28 00:00:00",28.2000007629395,1
"Discharge (m3/s)","1988-08-29 00:00:00",28.8999996185303,1
"Discharge (m3/s)","1988-08-30 00:00:00",23.1000003814697,1
"Discharge (m3/s)","1988-08-31 00:00:00",20.2999992370605,1
"Discharge (m3/s)","1988-09-01 00:00:00",21.5,1
"Discharge (m3/s)","1988-09-02 00:00:00",25,1
"Discharge (m3/s)","1988-09-03 00:00:00",28.7000007629395,1
"Discharge (m3/s)","1988-09-04 00:00:00",30.7000007629395,1
"Discharge (m3/s)","1988-09-05 00:00:00",30.7000007629395,1
"Discharge (m3/s)","1988-09-06 00:00:00",33.7999992370605,1
"Discharge (m3/s)","1988-09-07 00:00:00",37.4000015258789,1
"Discharge (m3/s)","1988-09-08 00:00:00",22.5,1
"Discharge (m3/s)","1988-09-09 00:00:00",17.2000007629395,1
"Discharge (m3/s)","1988-09-10 00:00:00",13.3999996185303,1
"Discharge (m3/s)","1988-09-11 00:00:00",11.8999996185303,1
"Discharge (m3/s)","1988-09-12 00:00:00",13.5,1
"Discharge (m3/s)","1988-09-13 00:00:00",17.2000007629395,1
"Discharge (m3/s)","1988-09-14 00:00:00",17.7999992370605,1
"Discharge (m3/s)","1988-09-15 00:00:00",16.6000003814697,1
"Discharge (m3/s)","1988-09-16 00:00:00",13.5,1
"Discharge (m3/s)","1988-09-17 00:00:00",11.1999998092651,1
"Discharge (m3/s)","1988-09-18 00:00:00",9.71000003814697,1
"Discharge (m3/s)","1988-09-19 00:00:00",13.8999996185303,1
"Discharge (m3/s)","1988-09-20 00:00:00",10.6999998092651,1
"Discharge (m3/s)","1988-09-21 00:00:00",8.84000015258789,1
"Discharge (m3/s)","1988-09-22 00:00:00",7.94999980926514,1
"Discharge (m3/s)","1988-09-23 00:00:00",20.7000007629395,1
"Discharge (m3/s)","1988-09-24 00:00:00",15.6999998092651,1
"Discharge (m3/s)","1988-09-25 00:00:00",33.2999992370605,1
"Discharge (m3/s)","1988-09-26 00:00:00",39.5999984741211,1
"Discharge (m3/s)","1988-09-27 00:00:00",75.4000015258789,1
"Discharge (m3/s)","1988-09-28 00:00:00",29.6000003814697,1
"Discharge (m3/s)","1988-09-29 00:00:00",21.1000003814697,1
"Discharge (m3/s)","1988-09-30 00:00:00",22.2000007629395,1
"Discharge (m3/s)","1988-10-01 00:00:00",19.2000007629395,1
"Discharge (m3/s)","1988-10-02 00:00:00",18.2999992370605,1
"Discharge (m3/s)","1988-10-03 00:00:00",18.7000007629395,1
"Discharge (m3/s)","1988-10-04 00:00:00",17.3999996185303,1
"Discharge (m3/s)","1988-10-05 00:00:00",16.6000003814697,1
"Discharge (m3/s)","1988-10-06 00:00:00",13.6000003814697,1
"Discharge (m3/s)","1988-10-07 00:00:00",12.3000001907349,1
"Discharge (m3/s)","1988-10-08 00:00:00",12.3000001907349,1
"Discharge (m3/s)","1988-10-09 00:00:00",11.3000001907349,1
"Discharge (m3/s)","1988-10-10 00:00:00",11.8000001907349,1
"Discharge (m3/s)","1988-10-11 00:00:00",12.3999996185303,1
"Discharge (m3/s)","1988-10-12 00:00:00",11.6000003814697,1
"Discharge (m3/s)","1988-10-13 00:00:00",53.5999984741211,1
"Discharge (m3/s)","1988-10-14 00:00:00",76.4000015258789,1
"Discharge (m3/s)","1988-10-15 00:00:00",178,1
"Discharge (m3/s)","1988-10-16 00:00:00",101,1
"Discharge (m3/s)","1988-10-17 00:00:00",37.7999992370605,1
"Discharge (m3/s)","1988-10-18 00:00:00",22.7000007629395,1
"Discharge (m3/s)","1988-10-19 00:00:00",18.2000007629395,1
"Discharge (m3/s)","1988-10-20 00:00:00",19.3999996185303,1
"Discharge (m3/s)","1988-10-21 00:00:00",23.2999992370605,1
"Discharge (m3/s)","1988-10-22 00:00:00",26.1000003814697,1
"Discharge (m3/s)","1988-10-23 00:00:00",19.3999996185303,1
"Discharge (m3/s)","1988-10-24 00:00:00",18.2000007629395,1
"Discharge (m3/s)","1988-10-25 00:00:00",14.3000001907349,1
"Discharge (m3/s)","1988-10-26 00:00:00",16.1000003814697,1
"Discharge (m3/s)","1988-10-27 00:00:00",12.3000001907349,1
"Discharge (m3/s)","1988-10-28 00:00:00",9.89999961853027,1
"Discharge (m3/s)","1988-10-29 00:00:00",8.63000011444092,1
"Discharge (m3/s)","1988-10-30 00:00:00",19.2000007629395,1
"Discharge (m3/s)","1988-10-31 00:00:00",93,1
"Discharge (m3/s)","1988-11-01 00:00:00",138,1
"Discharge (m3/s)","1988-11-02 00:00:00",102,1
"Discharge (m3/s)","1988-11-03 00:00:00",150,1
"Discharge (m3/s)","1988-11-04 00:00:00",68.8000030517578,1
"Discharge (m3/s)","1988-11-05 00:00:00",200,1
"Discharge (m3/s)","1988-11-06 00:00:00",100,1
"Discharge (m3/s)","1988-11-07 00:00:00",43.7999992370605,1
"Discharge (m3/s)","1988-11-08 00:00:00",27,1
"Discharge (m3/s)","1988-11-09 00:00:00",19.6000003814697,1
"Discharge (m3/s)","1988-11-10 00:00:00",23.1000003814697,1
"Discharge (m3/s)","1988-11-11 00:00:00",21.2000007629395,1
"Discharge (m3/s)","1988-11-12 00:00:00",25,1
"Discharge (m3/s)","1988-11-13 00:00:00",18.8999996185303,1
"Discharge (m3/s)","1988-11-14 00:00:00",14.1999998092651,1
"Discharge (m3/s)","1988-11-15 00:00:00",11.8999996185303,1
"Discharge (m3/s)","1988-11-16 00:00:00",11.1000003814697,1
"Discharge (m3/s)","1988-11-17 00:00:00",10.1999998092651,1
"Discharge (m3/s)","1988-11-18 00:00:00",9.34000015258789,1
"Discharge (m3/s)","1988-11-19 00:00:00",11.1999998092651,1
"Discharge (m3/s)","1988-11-20 00:00:00",14.6000003814697,1
"Discharge (m3/s)","1988-11-21 00:00:00",23.2999992370605,1
"Discharge (m3/s)","1988-11-22 00:00:00",30.1000003814697,1
"Discharge (m3/s)","1988-11-23 00:00:00",27.2000007629395,1
"Discharge (m3/s)","1988-11-24 00:00:00",14.6999998092651,1
"Discharge (m3/s)","1988-11-25 00:00:00",11.1999998092651,1
"Discharge (m3/s)","1988-11-26 00:00:00",9.32999992370605,1
"Discharge (m3/s)","1988-11-27 00:00:00",9.42000007629395,1
"Discharge (m3/s)","1988-11-28 00:00:00",10.8000001907349,1
"Discharge (m3/s)","1988-11-29 00:00:00",9.97000026702881,1
"Discharge (m3/s)","1988-11-30 00:00:00",9.09000015258789,1
"Discharge (m3/s)","1988-12-01 00:00:00",9.07999992370605,1
"Discharge (m3/s)","1988-12-02 00:00:00",15.6000003814697,1
"Discharge (m3/s)","1988-12-03 00:00:00",11.8000001907349,1
"Discharge (m3/s)","1988-12-04 00:00:00",11.3999996185303,1
"Discharge (m3/s)","1988-12-05 00:00:00",15.3999996185303,1
"Discharge (m3/s)","1988-12-06 00:00:00",27.8999996185303,1
"Discharge (m3/s)","1988-12-07 00:00:00",19.7999992370605,1
"Discharge (m3/s)","1988-12-08 00:00:00",15.1000003814697,1
"Discharge (m3/s)","1988-12-09 00:00:00",15,1
"Discharge (m3/s)","1988-12-10 00:00:00",12.3000001907349,1
"Discharge (m3/s)","1988-12-11 00:00:00",14,1
"Discharge (m3/s)","1988-12-12 00:00:00",51.5999984741211,1
"Discharge (m3/s)","1988-12-13 00:00:00",61,1
"Discharge (m3/s)","1988-12-14 00:00:00",22.7999992370605,1
"Discharge (m3/s)","1988-12-15 00:00:00",14.3000001907349,1
"Discharge (m3/s)","1988-12-16 00:00:00",11.3000001907349,1
"Discharge (m3/s)","1988-12-17 00:00:00",11.1999998092651,1
"Discharge (m3/s)","1988-12-18 00:00:00",11.1000003814697,1
"Discharge (m3/s)","1988-12-19 00:00:00",9.46000003814697,1
"Discharge (m3/s)","1988-12-20 00:00:00",8.52000045776367,1
"Discharge (m3/s)","1988-12-21 00:00:00",8.27000045776367,1
"Discharge (m3/s)","1988-12-22 00:00:00",7.67000007629395,1
"Discharge (m3/s)","1988-12-23 00:00:00",7.25,1
"Discharge (m3/s)","1988-12-24 00:00:00",6.92999982833862,1
"Discharge (m3/s)","1988-12-25 00:00:00",6.15000009536743,1
"Discharge (m3/s)","1988-12-26 00:00:00",5.34999990463257,1
"Discharge (m3/s)","1988-12-27 00:00:00",5.65000009536743,1
"Discharge (m3/s)","1988-12-28 00:00:00",5.26000022888184,1
"Discharge (m3/s)","1988-12-29 00:00:00",5.42000007629395,1
"Discharge (m3/s)","1988-12-30 00:00:00",12.6999998092651,1
"Discharge (m3/s)","1988-12-31 00:00:00",10.6000003814697,1
"Discharge (m3/s)","1989-01-01 00:00:00",7.6100001335144,1
"Discharge (m3/s)","1989-01-02 00:00:00",6.76000022888184,1
"Discharge (m3/s)","1989-01-03 00:00:00",36.7999992370605,1
"Discharge (m3/s)","1989-01-04 00:00:00",26.7000007629395,1
"Discharge (m3/s)","1989-01-05 00:00:00",13,1
"Discharge (m3/s)","1989-01-06 00:00:00",9.3100004196167,1
"Discharge (m3/s)","1989-01-07 00:00:00",7.26999998092651,1
"Discharge (m3/s)","1989-01-08 00:00:00",6.82000017166138,1
"Discharge (m3/s)","1989-01-09 00:00:00",6.71000003814697,1
"Discharge (m3/s)","1989-01-10 00:00:00",5.98999977111816,1
"Discharge (m3/s)","1989-01-11 00:00:00",5.42999982833862,1
"Discharge (m3/s)","1989-01-12 00:00:00",5.8899998664856,1
"Discharge (m3/s)","1989-01-13 00:00:00",7.90000009536743,1
"Discharge (m3/s)","1989-01-14 00:00:00",7.07999992370605,1
"Discharge (m3/s)","1989-01-15 00:00:00",6.48000001907349,1
"Discharge (m3/s)","1989-01-16 00:00:00",14.3999996185303,1
"Discharge (m3/s)","1989-01-17 00:00:00",20,1
"Discharge (m3/s)","1989-01-18 00:00:00",12.3999996185303,1
"Discharge (m3/s)","1989-01-19 00:00:00",9.51000022888184,1
"Discharge (m3/s)","1989-01-20 00:00:00",8.27999973297119,1
"Discharge (m3/s)","1989-01-21 00:00:00",8.56999969482422,1
"Discharge (m3/s)","1989-01-22 00:00:00",7.34999990463257,1
"Discharge (m3/s)","1989-01-23 00:00:00",5.80000019073486,1
"Discharge (m3/s)","1989-01-24 00:00:00",5.19999980926514,1
"Discharge (m3/s)","1989-01-25 00:00:00",5,1
"Discharge (m3/s)","1989-01-26 00:00:00",4.8600001335144,1
"Discharge (m3/s)","1989-01-27 00:00:00",5.65000009536743,1
"Discharge (m3/s)","1989-01-28 00:00:00",5.25,1
"Discharge (m3/s)","1989-01-29 00:00:00",5.67999982833862,1
"Discharge (m3/s)","1989-01-30 00:00:00",70.1999969482422,1
"Discharge (m3/s)","1989-01-31 00:00:00",45.5999984741211,1
"Discharge (m3/s)","1989-02-01 00:00:00",18,1
"Discharge (m3/s)","1989-02-02 00:00:00",10,1
"Discharge (m3/s)","1989-02-03 00:00:00",8,1
"Discharge (m3/s)","1989-02-04 00:00:00",7,1
"Discharge (m3/s)","1989-02-05 00:00:00",6.19999980926514,1
"Discharge (m3/s)","1989-02-06 00:00:00",5.59999990463257,1
"Discharge (m3/s)","1989-02-07 00:00:00",5.19999980926514,1
"Discharge (m3/s)","1989-02-08 00:00:00",4.80000019073486,1
"Discharge (m3/s)","1989-02-09 00:00:00",4.5,1
"Discharge (m3/s)","1989-02-10 00:00:00",4.30000019073486,1
"Discharge (m3/s)","1989-02-11 00:00:00",4.09999990463257,1
"Discharge (m3/s)","1989-02-12 00:00:00",3.95000004768372,1
"Discharge (m3/s)","1989-02-13 00:00:00",3.79999995231628,1
"Discharge (m3/s)","1989-02-14 00:00:00",3.70000004768372,1
"Discharge (m3/s)","1989-02-15 00:00:00",3.6800000667572,1
"Discharge (m3/s)","1989-02-16 00:00:00",3.70000004768372,1
"Discharge (m3/s)","1989-02-17 00:00:00",3.79999995231628,1
"Discharge (m3/s)","1989-02-18 00:00:00",4,1
"Discharge (m3/s)","1989-02-19 00:00:00",4.5,1
"Discharge (m3/s)","1989-02-20 00:00:00",5,1
"Discharge (m3/s)","1989-02-21 00:00:00",7,1
"Discharge (m3/s)","1989-02-22 00:00:00",55,1
"Discharge (m3/s)","1989-02-23 00:00:00",40,1
"Discharge (m3/s)","1989-02-24 00:00:00",17.5,1
"Discharge (m3/s)","1989-02-25 00:00:00",12,1
"Discharge (m3/s)","1989-02-26 00:00:00",9.5,1
"Discharge (m3/s)","1989-02-27 00:00:00",8.39999961853027,1
"Discharge (m3/s)","1989-02-28 00:00:00",7.25,1
"Discharge (m3/s)","1989-03-01 00:00:00",5.59999990463257,1
"Discharge (m3/s)","1989-03-02 00:00:00",4.80000019073486,1
"Discharge (m3/s)","1989-03-03 00:00:00",4.5,1
"Discharge (m3/s)","1989-03-04 00:00:00",4.30000019073486,1
"Discharge (m3/s)","1989-03-05 00:00:00",4.5,1
"Discharge (m3/s)","1989-03-06 00:00:00",20,1
"Discharge (m3/s)","1989-03-07 00:00:00",23,1
"Discharge (m3/s)","1989-03-08 00:00:00",8.88000011444092,1
"Discharge (m3/s)","1989-03-09 00:00:00",12.3999996185303,1
"Discharge (m3/s)","1989-03-10 00:00:00",43,1
"Discharge (m3/s)","1989-03-11 00:00:00",42.5999984741211,1
"Discharge (m3/s)","1989-03-12 00:00:00",34.2999992370605,1
"Discharge (m3/s)","1989-03-13 00:00:00",21.6000003814697,1
"Discharge (m3/s)","1989-03-14 00:00:00",13.6000003814697,1
"Discharge (m3/s)","1989-03-15 00:00:00",11,1
"Discharge (m3/s)","1989-03-16 00:00:00",9.5,1
"Discharge (m3/s)","1989-03-17 00:00:00",8.89999961853027,1
"Discharge (m3/s)","1989-03-18 00:00:00",8.30000019073486,1
